8	10	0.00646360607403253
3	10	0.004733640918923824
9	15	0.009634247251021112
8	1st	0.00924732969073914
2	2	0.003079214333314415
1	2	0.0077675664795221686
8	2	0.004835232145887294
1	20	0.01485538769673578
3	2003	0.006772309097041311
2	3	0.0058889644322098365
8	6	0.019390818222097594
3	6	0.004733640918923824
8	7	0.00646360607403253
3	7	0.004733640918923824
4	a	0.0
2	a	0.0
6	a	0.0
7	a	0.0
1	a	0.0
9	a	0.0
8	a	0.0
5	a	0.0
10	a	0.0
3	a	0.0
2	ability	0.0041162094947163694
3	ability	0.004733640918923824
4	about	0.009788396783137693
2	about	0.00615842866662883
10	about	0.0066517834493145635
3	above	0.006772309097041311
10	act	0.012721464602177048
5	acting	0.011342783709330275
7	action	0.009594104554141858
5	actors	0.011342783709330275
7	actual	0.009594104554141858
6	actually	0.010948557227442859
7	actually	0.006705991301808751
2	advance	0.0058889644322098365
7	after	0.003817878049475646
9	after	0.0038338524346198956
10	after	0.005062379734111354
3	after	0.0026949727408063385
5	aftermath	0.011342783709330275
6	aftertaste	0.015663844170027523
5	again	0.011342783709330275
2	aging	0.0058889644322098365
7	agree	0.009594104554141858
8	airstation	0.00924732969073914
2	all	0.003545509874986933
6	all	0.009430573885169323
7	all	0.0028881132523331052
1	all	0.004471917293935131
3	all	0.002038668178117486
8	allowed	0.00924732969073914
3	almost	0.006772309097041311
6	along	0.015663844170027523
2	also	0.0041162094947163694
10	also	0.0088919221681442
2	always	0.0041162094947163694
5	always	0.007928265578493104
6	amazing	0.015663844170027523
2	an	0.0046869091144458065
6	an	0.006233270284858198
9	an	0.007667704869239791
8	an	0.007359764914651848
4	and	0.0
2	and	0.0
6	and	0.0
7	and	0.0
1	and	0.0
9	and	0.0
8	and	0.0
5	and	0.0
10	and	0.0
3	and	0.0
4	any	0.007449518145318335
2	any	0.0023434545572229033
8	any	0.007359764914651848
3	any	0.0026949727408063385
1	anyone	0.01485538769673578
2	anything	0.0041162094947163694
3	anything	0.004733640918923824
3	appear	0.006772309097041311
9	applause	0.019268494502042224
2	appreciated	0.0041162094947163694
1	appreciated	0.010383470402800648
2	are	0.0013064593958209483
6	are	0.003475004243306059
9	are	0.006412037118401557
8	are	0.0020515085291806854
5	are	0.002516382383083698
3	are	0.0015024283051940904
6	around	0.008190291185890722
1	around	0.0077675664795221686
3	around	0.0035410964833115766
2	as	0.0017727549374934664
6	as	0.009430573885169323
7	as	0.0028881132523331052
9	as	0.005800394816401215
8	as	0.0027837236167066073
4	ashton	0.0056353429313816695
2	ashton	0.0017727549374934664
7	ashton	0.0028881132523331052
5	ashton	0.003414518130837169
10	ashton	0.0038295424340328466
10	asked	0.012721464602177048
8	assist	0.00924732969073914
2	at	0.0041162094947163694
1	at	0.010383470402800648
2	audience	0.003079214333314415
7	audience	0.005016553351358067
9	audience	0.0050375431143344605
8	aviation	0.00924732969073914
3	bad	0.013544618194082623
7	bar	0.009594104554141858
8	based	0.00924732969073914
3	battening	0.006772309097041311
4	be	0.004153053851756023
2	be	0.003919378187462844
7	be	0.0021284400990249615
1	be	0.006591298371174074
9	be	0.002137345706133852
8	be	0.004103017058361371
3	became	0.006772309097041311
2	because	0.0041162094947163694
5	because	0.007928265578493104
9	becomes	0.006734049842820502
3	becomes	0.004733640918923824
2	been	0.0017727549374934664
7	been	0.0028881132523331052
8	been	0.0027837236167066073
5	been	0.003414518130837169
3	been	0.002038668178117486
9	before	0.009634247251021112
2	beginning	0.0058889644322098365
7	behavior	0.009594104554141858
2	being	0.0041162094947163694
1	being	0.010383470402800648
5	believable	0.011342783709330275
10	believe	0.012721464602177048
7	ben	0.009594104554141858
1	best	0.010383470402800648
3	best	0.004733640918923824
10	between	0.012721464602177048
3	big	0.006772309097041311
6	bit	0.015663844170027523
2	boat	0.0058889644322098365
2	boring	0.011777928864419673
3	borrowed	0.006772309097041311
3	borrowing	0.006772309097041311
3	borrows	0.006772309097041311
9	both	0.006734049842820502
10	both	0.0088919221681442
9	boy	0.009634247251021112
1	boyfriend	0.01485538769673578
4	br	0.011599185168739265
2	br	0.0054732727970137965
6	br	0.004852720325697039
7	br	0.011889164797957746
5	br	0.017570194282696176
10	br	0.007882319203065908
3	br	0.010490439527609776
2	branches	0.0058889644322098365
7	bravery	0.009594104554141858
1	broke	0.01485538769673578
5	brought	0.011342783709330275
4	but	0.00869938887655445
2	but	0.0009122121328356328
6	but	0.0024263601628485196
7	but	0.0014861455997447182
1	but	0.006903386011717401
9	but	0.004477091346511285
3	but	0.006294263716565865
2	butt	0.0058889644322098365
9	butter	0.009634247251021112
5	butterfly	0.011342783709330275
2	by	0.0023434545572229033
7	by	0.003817878049475646
9	by	0.007667704869239791
3	by	0.0026949727408063385
3	came	0.006772309097041311
6	can	0.006233270284858198
7	can	0.003817878049475646
10	can	0.005062379734111354
3	can	0.008084918222419015
5	capable	0.011342783709330275
8	captain	0.01849465938147828
3	carries	0.006772309097041311
4	case	0.018720204008081675
8	cases	0.00924732969073914
3	cast	0.006772309097041311
4	caught	0.018720204008081675
8	center	0.01849465938147828
8	cg	0.00924732969073914
1	challenging	0.01485538769673578
4	character	0.013084861076700004
9	character	0.006734049842820502
7	characters	0.005016553351358067
10	characters	0.01995535034794369
3	characters	0.007082192966623153
6	checking	0.015663844170027523
6	cheesy	0.015663844170027523
8	circumstances	0.00924732969073914
5	claims	0.011342783709330275
8	class	0.00924732969073914
3	clever	0.006772309097041311
6	cliches	0.015663844170027523
2	close	0.0058889644322098365
2	coast	0.0023434545572229033
7	coast	0.01145363414842694
9	coast	0.0038338524346198956
8	coast	0.003679882457325924
4	come	0.013084861076700004
2	come	0.0041162094947163694
2	comes	0.0058889644322098365
8	command	0.01849465938147828
9	common	0.009634247251021112
9	compliments	0.009634247251021112
9	concern	0.009634247251021112
2	concerned	0.0058889644322098365
10	conclusion	0.012721464602177048
7	condone	0.009594104554141858
2	considered	0.0058889644322098365
8	controller	0.01849465938147828
9	conviction	0.009634247251021112
7	convincing	0.019188209108283717
2	costner	0.003919378187462844
7	costner	0.0021284400990249615
9	costner	0.006412037118401557
5	costner	0.002516382383083698
10	costner	0.0028222410152817165
3	costner	0.004507284915582271
7	could	0.003817878049475646
1	could	0.005911553108865517
9	could	0.0038338524346198956
5	could	0.004513747447655937
4	couldn	0.018720204008081675
3	count	0.006772309097041311
2	couple	0.0058889644322098365
7	create	0.009594104554141858
1	cried	0.01485538769673578
2	cut	0.0058889644322098365
7	d	0.009594104554141858
2	day	0.003079214333314415
7	day	0.005016553351358067
3	day	0.0035410964833115766
8	days	0.01849465938147828
8	dead	0.00924732969073914
7	dedication	0.009594104554141858
5	deep	0.011342783709330275
2	definitely	0.0017727549374934664
6	definitely	0.004715286942584661
7	definitely	0.0028881132523331052
1	definitely	0.004471917293935131
5	definitely	0.003414518130837169
7	delivered	0.009594104554141858
4	deserves	0.018720204008081675
3	despite	0.006772309097041311
10	developed	0.038164393806531145
2	did	0.0023434545572229033
1	did	0.011823106217731034
8	did	0.003679882457325924
5	did	0.004513747447655937
2	didn	0.003079214333314415
1	didn	0.0077675664795221686
5	didn	0.005930900513920868
10	different	0.025442929204354096
7	difficult	0.009594104554141858
10	disappointed	0.012721464602177048
3	distraction	0.006772309097041311
6	do	0.008190291185890722
1	do	0.015535132959044337
3	do	0.0035410964833115766
4	does	0.009788396783137693
2	does	0.003079214333314415
7	does	0.005016553351358067
2	doesn	0.011777928864419673
2	don	0.0023434545572229033
9	don	0.0038338524346198956
8	don	0.003679882457325924
3	don	0.005389945481612677
2	down	0.003079214333314415
8	down	0.004835232145887294
3	down	0.0035410964833115766
3	downfalls	0.006772309097041311
